Datetime,Open,High,Low,Close,Volume
2022-01-03 01:00:00,1829.0,1831.75,1828.44,1830.56,1415.0
2022-01-03 01:15:00,1830.53,1830.85,1829.04,1829.36,582.0
2022-01-03 01:30:00,1829.25,1829.45,1828.47,1828.47,536.0
2022-01-03 01:45:00,1828.37,1828.52,1828.02,1828.47,435.0
2022-01-03 02:00:00,1828.37,1828.45,1827.42,1827.49,566.0
2022-01-03 02:15:00,1827.49,1829.06,1826.99,1829.02,1112.0
2022-01-03 02:30:00,1829.02,1831.0,1828.45,1829.47,1404.0
2022-01-03 02:45:00,1829.47,1830.5,1829.34,1830.29,1410.0
2022-01-03 03:00:00,1830.28,1831.13,1829.59,1830.87,1227.0
2022-01-03 03:15:00,1830.88,1831.56,1830.79,1831.12,880.0
2022-01-03 03:30:00,1831.11,1831.11,1827.87,1828.18,2018.0
2022-01-03 03:45:00,1828.15,1828.99,1827.59,1828.82,1510.0
2022-01-03 04:00:00,1828.82,1828.88,1826.61,1827.0,1224.0
2022-01-03 04:15:00,1826.98,1827.67,1826.65,1827.67,760.0
2022-01-03 04:30:00,1827.65,1827.67,1825.66,1826.74,1275.0
2022-01-03 04:45:00,1826.73,1826.95,1825.99,1826.16,759.0
2022-01-03 05:00:00,1826.17,1826.89,1825.73,1826.57,693.0
2022-01-03 05:15:00,1826.58,1826.58,1824.54,1825.35,1023.0
2022-01-03 05:30:00,1825.37,1825.37,1824.18,1824.87,870.0
2022-01-03 05:45:00,1824.86,1825.74,1824.47,1825.74,679.0
2022-01-03 06:00:00,1825.75,1825.76,1825.01,1825.47,550.0
2022-01-03 06:15:00,1825.47,1825.91,1825.37,1825.84,391.0
2022-01-03 06:30:00,1825.83,1825.99,1825.44,1825.59,324.0
2022-01-03 06:45:00,1825.59,1825.59,1824.55,1825.17,522.0
2022-01-03 07:00:00,1825.17,1825.38,1824.7,1824.79,466.0
2022-01-03 07:15:00,1824.75,1824.75,1823.65,1824.23,672.0
2022-01-03 07:30:00,1824.23,1825.36,1824.15,1825.36,951.0
2022-01-03 07:45:00,1825.34,1825.77,1825.04,1825.45,440.0
2022-01-03 08:00:00,1825.4,1825.74,1824.76,1825.06,713.0
2022-01-03 08:15:00,1825.05,1825.05,1823.67,1823.93,593.0
2022-01-03 08:30:00,1823.93,1825.01,1823.67,1824.85,723.0
