Datetime,Open,High,Low,Close,Volume
2021-01-04 00:00:00,1904.78,1918.69,1903.05,1916.67,27128.0
2021-01-04 04:00:00,1916.73,1925.25,1915.53,1921.65,29941.0
2021-01-04 08:00:00,1921.65,1935.18,1921.47,1932.06,32944.0
2021-01-04 12:00:00,1932.05,1942.08,1927.91,1939.92,44659.0
2021-01-04 16:00:00,1940.02,1944.42,1929.35,1937.03,70700.0
2021-01-04 20:00:00,1937.03,1944.12,1936.27,1942.71,28353.0
2021-01-05 00:00:00,1942.35,1945.62,1934.31,1937.51,21813.0
2021-01-05 04:00:00,1937.54,1943.96,1936.68,1938.49,29402.0
2021-01-05 08:00:00,1938.5,1948.3,1936.97,1945.6,35786.0
2021-01-05 12:00:00,1945.6,1951.88,1943.53,1949.43,40079.0
2021-01-05 16:00:00,1949.4,1952.57,1939.05,1950.13,60946.0
2021-01-05 20:00:00,1950.1,1953.03,1947.66,1949.77,23472.0
2021-01-06 00:00:00,1950.25,1955.36,1946.66,1948.05,28271.0
2021-01-06 04:00:00,1948.1,1950.01,1941.28,1943.76,39114.0
2021-01-06 08:00:00,1943.75,1957.89,1943.21,1957.66,38629.0
2021-01-06 12:00:00,1957.64,1959.33,1925.1,1932.86,59706.0
2021-01-06 16:00:00,1932.82,1938.12,1900.89,1907.58,78157.0
2021-01-06 20:00:00,1907.57,1924.25,1906.04,1918.24,47073.0
2021-01-07 00:00:00,1919.02,1924.65,1915.64,1918.06,25757.0
2021-01-07 04:00:00,1918.06,1921.13,1914.7,1920.81,29841.0
2021-01-07 08:00:00,1920.8,1927.65,1915.14,1915.78,46162.0
2021-01-07 12:00:00,1915.83,1921.12,1908.88,1913.32,52333.0
2021-01-07 16:00:00,1913.32,1919.8,1906.81,1911.22,67260.0
2021-01-07 20:00:00,1911.31,1918.08,1910.38,1913.65,26127.0
2021-01-08 00:00:00,1914.34,1917.49,1910.37,1910.85,22292.0
2021-01-08 04:00:00,1910.84,1912.67,1906.55,1908.1,28157.0
2021-01-08 08:00:00,1908.1,1911.64,1876.99,1891.94,48807.0
2021-01-08 12:00:00,1891.92,1894.5,1876.4,1891.27,54393.0
2021-01-08 16:00:00,1891.2,1892.76,1839.5,1844.03,96740.0
2021-01-08 20:00:00,1844.09,1849.92,1828.18,1848.9,56496.0
2021-01-11 00:00:00,1849.3,1856.6,1816.64,1828.87,34789.0
2021-01-11 04:00:00,1828.82,1842.11,1826.41,1840.58,41183.0
2021-01-11 08:00:00,1840.55,1855.44,1838.92,1848.45,53210.0
