Datetime,Open,High,Low,Close,Volume
2021-01-04 01:00:00,1904.78,1910.78,1903.05,1909.02,1512.0
2021-01-04 01:05:00,1909.0,1909.33,1907.61,1908.56,1155.0
2021-01-04 01:10:00,1908.51,1909.44,1907.62,1908.79,650.0
2021-01-04 01:15:00,1908.79,1909.8,1908.07,1909.51,339.0
2021-01-04 01:20:00,1909.51,1910.69,1909.07,1909.07,365.0
2021-01-04 01:25:00,1909.17,1911.41,1909.12,1910.7,400.0
2021-01-04 01:30:00,1910.69,1914.74,1910.33,1914.58,848.0
2021-01-04 01:35:00,1914.63,1914.96,1913.19,1914.12,474.0
2021-01-04 01:40:00,1914.15,1914.73,1913.97,1914.15,316.0
2021-01-04 01:45:00,1914.13,1914.36,1913.3,1913.3,413.0
2021-01-04 01:50:00,1913.31,1913.64,1912.39,1912.39,445.0
2021-01-04 01:55:00,1912.44,1913.58,1909.47,1913.08,914.0
2021-01-04 02:00:00,1913.04,1913.47,1911.45,1911.45,866.0
2021-01-04 02:05:00,1911.45,1912.05,1910.91,1911.23,555.0
2021-01-04 02:10:00,1911.23,1911.32,1910.4,1910.41,552.0
2021-01-04 02:15:00,1910.41,1910.85,1909.98,1910.08,383.0
2021-01-04 02:20:00,1910.1,1910.95,1910.1,1910.71,322.0
2021-01-04 02:25:00,1910.71,1911.2,1910.26,1910.97,301.0
2021-01-04 02:30:00,1911.01,1911.94,1910.74,1911.74,400.0
2021-01-04 02:35:00,1911.74,1912.3,1910.32,1911.43,516.0
2021-01-04 02:40:00,1911.43,1912.16,1911.0,1911.63,397.0
2021-01-04 02:45:00,1911.62,1912.05,1911.34,1911.77,441.0
2021-01-04 02:50:00,1911.82,1912.75,1911.37,1912.69,505.0
2021-01-04 02:55:00,1912.69,1913.65,1911.52,1913.42,595.0
2021-01-04 03:00:00,1913.42,1915.45,1912.29,1914.36,1730.0
2021-01-04 03:05:00,1914.36,1916.91,1914.32,1916.54,1710.0
2021-01-04 03:10:00,1916.52,1916.88,1915.76,1916.42,1290.0
2021-01-04 03:15:00,1916.41,1916.66,1913.9,1914.11,1175.0
2021-01-04 03:20:00,1914.08,1915.1,1914.01,1914.32,855.0
2021-01-04 03:25:00,1914.5,1915.3,1914.5,1914.97,782.0
2021-01-04 03:30:00,1914.96,1915.37,1913.29,1913.53,1131.0
2021-01-04 03:35:00,1913.54,1915.37,1913.54,1915.25,714.0
2021-01-04 03:40:00,1915.28,1918.04,1915.09,1917.03,1186.0
2021-01-04 03:45:00,1917.04,1918.16,1915.23,1917.39,1261.0
2021-01-04 03:50:00,1917.41,1918.69,1917.19,1917.37,886.0
2021-01-04 03:55:00,1917.42,1917.72,1916.67,1916.67,744.0
2021-01-04 04:00:00,1916.73,1917.11,1915.53,1915.61,1043.0
2021-01-04 04:05:00,1915.62,1917.71,1915.59,1917.67,1048.0
2021-01-04 04:10:00,1917.66,1918.91,1917.4,1918.6,827.0
2021-01-04 04:15:00,1918.62,1919.11,1918.17,1918.8,680.0
2021-01-04 04:20:00,1918.78,1918.81,1918.18,1918.43,537.0
2021-01-04 04:25:00,1918.43,1918.75,1918.12,1918.39,455.0
2021-01-04 04:30:00,1918.44,1918.98,1918.24,1918.53,822.0
2021-01-04 04:35:00,1918.53,1918.85,1918.03,1918.22,631.0
2021-01-04 04:40:00,1918.21,1919.1,1917.95,1919.08,854.0
2021-01-04 04:45:00,1919.09,1919.89,1919.03,1919.86,749.0
2021-01-04 04:50:00,1919.86,1920.65,1919.66,1920.57,861.0
2021-01-04 04:55:00,1920.57,1921.83,1920.57,1921.71,973.0
2021-01-04 05:00:00,1921.73,1922.09,1921.59,1921.85,606.0
2021-01-04 05:05:00,1921.85,1921.85,1920.76,1920.9,740.0
2021-01-04 05:10:00,1920.93,1921.48,1920.93,1921.37,525.0
2021-01-04 05:15:00,1921.39,1922.41,1921.36,1922.28,656.0
2021-01-04 05:20:00,1922.29,1922.9,1922.18,1922.69,685.0
2021-01-04 05:25:00,1922.7,1923.55,1922.54,1923.16,533.0
2021-01-04 05:30:00,1923.18,1923.34,1922.83,1923.14,481.0
