Datetime,Open,High,Low,Close,Volume
2023-01-03 01:00:00,1827.07,1830.16,1825.68,1826.4,1688.0
2023-01-03 01:15:00,1826.35,1829.2,1823.68,1828.15,1654.0
2023-01-03 01:30:00,1828.19,1828.33,1827.0,1827.77,1225.0
2023-01-03 01:45:00,1827.77,1829.47,1827.66,1829.44,990.0
2023-01-03 02:00:00,1829.43,1832.06,1828.78,1831.58,1540.0
2023-01-03 02:15:00,1831.58,1832.17,1830.21,1831.3,1498.0
2023-01-03 02:30:00,1831.3,1831.98,1831.17,1831.24,1112.0
2023-01-03 02:45:00,1831.24,1831.51,1830.19,1830.62,1111.0
2023-01-03 03:00:00,1830.62,1832.42,1827.48,1829.53,3598.0
2023-01-03 03:15:00,1829.55,1830.79,1826.82,1828.17,3269.0
2023-01-03 03:30:00,1828.18,1830.55,1826.89,1827.75,3113.0
2023-01-03 03:45:00,1827.77,1829.9,1827.01,1828.52,2545.0
2023-01-03 04:00:00,1828.51,1831.0,1828.41,1829.65,2156.0
2023-01-03 04:15:00,1829.57,1830.75,1828.28,1830.51,2053.0
2023-01-03 04:30:00,1830.49,1838.45,1830.47,1838.21,2581.0
2023-01-03 04:45:00,1838.21,1839.93,1837.25,1838.34,2781.0
2023-01-03 05:00:00,1838.35,1841.34,1838.33,1840.95,2499.0
2023-01-03 05:15:00,1840.95,1843.12,1839.96,1841.57,2383.0
2023-01-03 05:30:00,1841.61,1841.81,1840.51,1841.02,1772.0
2023-01-03 05:45:00,1841.04,1842.11,1840.43,1841.18,1690.0
2023-01-03 06:00:00,1841.19,1842.04,1840.8,1841.81,1365.0
2023-01-03 06:15:00,1841.84,1841.89,1840.56,1841.15,1224.0
2023-01-03 06:30:00,1841.15,1842.11,1840.98,1841.84,1304.0
2023-01-03 06:45:00,1841.86,1842.1,1840.35,1840.41,1384.0
2023-01-03 07:00:00,1840.41,1841.16,1839.95,1840.07,1271.0
