Datetime,Open,High,Low,Close,Volume
2023-01-03 01:00:00,1827.07,1830.16,1823.68,1829.44,5557.0
2023-01-03 02:00:00,1829.43,1832.17,1828.78,1830.62,5261.0
2023-01-03 03:00:00,1830.62,1832.42,1826.82,1828.52,12525.0
2023-01-03 04:00:00,1828.51,1839.93,1828.28,1838.34,9571.0
2023-01-03 05:00:00,1838.35,1843.12,1838.33,1841.18,8344.0
2023-01-03 06:00:00,1841.19,1842.11,1840.35,1840.41,5277.0
2023-01-03 07:00:00,1840.41,1841.16,1837.96,1840.38,7183.0
2023-01-03 08:00:00,1840.37,1844.18,1840.01,1841.97,8293.0
2023-01-03 09:00:00,1841.97,1849.95,1841.05,1847.51,12039.0
2023-01-03 10:00:00,1847.55,1847.97,1834.51,1836.12,17640.0
2023-01-03 11:00:00,1836.13,1842.01,1834.81,1838.84,15345.0
2023-01-03 12:00:00,1838.84,1839.37,1833.71,1834.43,10981.0
2023-01-03 13:00:00,1834.45,1834.85,1830.82,1833.18,10727.0
2023-01-03 14:00:00,1833.18,1836.4,1831.72,1834.55,10638.0
2023-01-03 15:00:00,1834.54,1841.07,1834.14,1838.86,17256.0
2023-01-03 16:00:00,1838.88,1849.81,1836.68,1844.92,19635.0
2023-01-03 17:00:00,1844.89,1845.4,1827.6,1833.22,21785.0
2023-01-03 18:00:00,1833.22,1834.29,1828.27,1834.29,16925.0
2023-01-03 19:00:00,1834.28,1839.22,1834.0,1839.21,11037.0
2023-01-03 20:00:00,1839.21,1840.26,1837.34,1838.83,9675.0
2023-01-03 21:00:00,1838.86,1839.22,1836.52,1839.06,8839.0
2023-01-03 22:00:00,1839.03,1839.57,1836.67,1838.17,7674.0
2023-01-03 23:00:00,1838.16,1839.86,1837.79,1839.27,2737.0
2023-01-04 01:00:00,1839.17,1839.31,1836.4,1836.41,3154.0
2023-01-04 02:00:00,1836.45,1839.24,1836.11,1838.7,5218.0
2023-01-04 03:00:00,1838.7,1844.51,1838.24,1844.33,9449.0
2023-01-04 04:00:00,1844.36,1846.06,1843.42,1845.78,6882.0
2023-01-04 05:00:00,1845.78,1847.13,1845.1,1845.61,5435.0
2023-01-04 06:00:00,1845.6,1846.86,1845.4,1846.66,4450.0
2023-01-04 07:00:00,1846.66,1847.15,1844.68,1846.36,7120.0
2023-01-04 08:00:00,1846.36,1849.01,1845.77,1847.95,6936.0
2023-01-04 09:00:00,1847.95,1858.6,1847.44,1858.26,12652.0
2023-01-04 10:00:00,1858.26,1865.11,1856.95,1859.97,17180.0
2023-01-04 11:00:00,1859.97,1862.33,1858.91,1860.59,11709.0
2023-01-04 12:00:00,1860.59,1861.55,1857.64,1858.84,9272.0
2023-01-04 13:00:00,1858.84,1862.86,1857.85,1860.14,9150.0
2023-01-04 14:00:00,1860.14,1860.41,1853.08,1853.68,11427.0
2023-01-04 15:00:00,1853.68,1862.7,1852.79,1860.07,17549.0
2023-01-04 16:00:00,1860.05,1860.89,1855.35,1856.89,19975.0
2023-01-04 17:00:00,1856.89,1858.45,1849.03,1857.77,25304.0
2023-01-04 18:00:00,1857.79,1860.46,1856.1,1858.55,15906.0
2023-01-04 19:00:00,1858.56,1860.03,1850.16,1850.47,11908.0
2023-01-04 20:00:00,1850.48,1853.95,1849.83,1850.59,11324.0
2023-01-04 21:00:00,1850.59,1852.54,1847.03,1852.43,17292.0
