Datetime,Open,High,Low,Close,Volume
2022-01-03,1829.0,1831.75,1798.35,1801.23,151703.0
2022-01-04,1801.05,1816.75,1798.51,1814.45,182798.0
2022-01-05,1813.46,1829.64,1808.28,1810.09,180862.0
2022-01-06,1809.9,1811.53,1786.4,1790.92,211641.0
2022-01-07,1790.9,1798.65,1782.62,1796.84,170547.0
2022-01-10,1794.41,1802.31,1790.34,1801.5,176831.0
2022-01-11,1801.26,1823.24,1800.08,1821.42,173956.0
2022-01-12,1820.95,1828.07,1814.69,1825.95,183335.0
2022-01-13,1826.05,1828.19,1812.32,1822.4,187916.0
2022-01-14,1822.55,1829.19,1814.67,1817.55,205738.0
2022-01-17,1817.91,1823.18,1813.1,1818.99,97287.0
2022-01-18,1817.11,1822.74,1805.76,1813.63,219375.0
2022-01-19,1813.55,1843.32,1810.26,1840.45,203675.0
2022-01-20,1840.1,1847.93,1835.92,1839.18,215156.0
2022-01-21,1838.8,1843.21,1828.5,1834.55,221405.0
2022-01-24,1834.43,1844.32,1829.65,1842.95,233764.0
2022-01-25,1842.49,1853.85,1834.92,1847.89,207510.0
2022-01-26,1847.86,1850.05,1814.95,1819.44,201789.0
2022-01-27,1819.71,1822.12,1791.79,1797.34,234509.0
2022-01-28,1796.83,1799.41,1780.28,1791.63,212207.0
2022-01-31,1791.13,1799.89,1785.57,1797.09,173355.0
2022-02-01,1797.8,1808.76,1795.74,1801.08,175431.0
2022-02-02,1800.36,1810.77,1794.38,1806.71,148598.0
2022-02-03,1806.66,1808.94,1788.65,1804.75,176086.0
2022-02-04,1804.96,1814.89,1792.17,1807.86,173347.0
2022-02-07,1807.36,1823.55,1806.71,1820.32,176183.0
2022-02-08,1820.46,1828.74,1815.43,1825.79,149149.0
2022-02-09,1825.55,1835.82,1824.6,1832.93,143153.0
2022-02-10,1832.88,1841.94,1821.62,1826.73,198979.0
2022-02-11,1826.47,1865.48,1820.94,1859.0,238900.0
2022-02-14,1861.19,1874.15,1850.78,1871.03,253188.0
2022-02-15,1871.48,1879.46,1844.52,1853.4,198298.0
2022-02-16,1853.45,1872.56,1850.28,1869.68,174205.0
