Datetime,Open,High,Low,Close,Volume
2021-01-04 01:00:00,1904.78,1911.41,1903.05,1910.7,4421.0
2021-01-04 01:30:00,1910.69,1914.96,1909.47,1913.08,3410.0
2021-01-04 02:00:00,1913.04,1913.47,1909.98,1910.97,2979.0
2021-01-04 02:30:00,1911.01,1913.65,1910.32,1913.42,2854.0
2021-01-04 03:00:00,1913.42,1916.91,1912.29,1914.97,7542.0
2021-01-04 03:30:00,1914.96,1918.69,1913.29,1916.67,5922.0
2021-01-04 04:00:00,1916.73,1919.11,1915.53,1918.39,4590.0
2021-01-04 04:30:00,1918.44,1921.83,1917.95,1921.71,4890.0
2021-01-04 05:00:00,1921.73,1923.55,1920.76,1923.16,3745.0
2021-01-04 05:30:00,1923.18,1925.25,1921.93,1923.28,3694.0
2021-01-04 06:00:00,1923.28,1923.79,1921.31,1922.04,2778.0
2021-01-04 06:30:00,1922.05,1923.02,1920.27,1922.63,2272.0
2021-01-04 07:00:00,1922.64,1923.01,1919.02,1920.69,3651.0
2021-01-04 07:30:00,1920.75,1921.99,1919.03,1921.65,4321.0
2021-01-04 08:00:00,1921.65,1925.52,1921.47,1924.32,4813.0
2021-01-04 08:30:00,1924.33,1925.24,1922.73,1922.96,2793.0
2021-01-04 09:00:00,1922.98,1924.61,1922.41,1924.02,2642.0
2021-01-04 09:30:00,1924.02,1925.49,1922.96,1924.94,3327.0
2021-01-04 10:00:00,1924.93,1935.18,1924.58,1934.89,6980.0
2021-01-04 10:30:00,1934.85,1934.96,1931.3,1932.05,4867.0
2021-01-04 11:00:00,1932.05,1933.92,1930.55,1932.19,4323.0
2021-01-04 11:30:00,1932.19,1933.1,1930.9,1932.06,3199.0
2021-01-04 12:00:00,1932.05,1932.64,1927.91,1928.84,3783.0
2021-01-04 12:30:00,1928.84,1934.55,1928.53,1933.55,4516.0
2021-01-04 13:00:00,1933.58,1936.42,1933.44,1935.33,4243.0
2021-01-04 13:30:00,1935.32,1936.49,1932.34,1933.36,4026.0
2021-01-04 14:00:00,1933.25,1934.85,1931.65,1933.35,5626.0
2021-01-04 14:30:00,1933.33,1934.31,1930.08,1932.11,5173.0
2021-01-04 15:00:00,1932.01,1938.41,1929.77,1937.21,8498.0
2021-01-04 15:30:00,1937.2,1942.08,1937.11,1939.92,8794.0
2021-01-04 16:00:00,1940.02,1941.71,1937.33,1940.29,7219.0
2021-01-04 16:30:00,1940.25,1943.7,1936.67,1941.72,10340.0
2021-01-04 17:00:00,1941.9,1944.42,1929.35,1934.52,11101.0
2021-01-04 17:30:00,1934.49,1943.59,1934.03,1943.23,8792.0
2021-01-04 18:00:00,1943.25,1943.68,1937.31,1941.33,9491.0
2021-01-04 18:30:00,1941.3,1942.08,1938.98,1940.05,7219.0
